ano,estado,municipio,cve_inegi,id_estado,id_municipio,pea,pea_h,pea_m,pei,pei_h,pei_m,pea_ocupada,pea_ocupada_h,pea_ocupada_m,pea_desocupada,pea_desocupada_h,pea_desocupada_m,tpe,tpe_h,tpe_m
2010,Michoacan de Ocampo,Copandaro,16018,16,18,2672,2192,480,3979,813,3166,2573,2098,475,99,94,5,39.84,71.99,13.11
2010,Michoacan de Ocampo,Cotija,16019,16,19,6989,5112,1877,7748,1631,6117,6660,4813,1847,329,299,30,47.01,74.76,23.38
2010,Michoacan de Ocampo,Cuitzeo,16020,16,20,9697,7036,2661,11299,2515,8784,9000,6392,2608,697,644,53,45.83,72.82,23.15
2010,Michoacan de Ocampo,Charapan,16021,16,21,4568,3171,1397,4690,1008,3682,4527,3131,1396,41,40,1,48.89,74.88,27.34
2010,Michoacan de Ocampo,Charo,16022,16,22,7164,5399,1765,9143,3128,6015,6622,4906,1716,542,493,49,43.31,61.9,22.58
2010,Michoacan de Ocampo,Chavinda,16023,16,23,3550,2714,836,4113,914,3199,3367,2539,828,183,175,8,46.01,73.97,20.66
2010,Michoacan de Ocampo,Cheran,16024,16,24,6395,4879,1516,6958,1422,5536,6133,4637,1496,262,242,20,47.44,76.32,21.39
2010,Michoacan de Ocampo,Chilchota,16025,16,25,14235,9772,4463,12854,2919,9935,13957,9522,4435,278,250,28,52.23,76.55,30.8
2010,Michoacan de Ocampo,Chinicuila,16026,16,26,1711,1521,190,2248,517,1731,1704,1514,190,7,7,0,43.01,74.27,9.84
2010,Michoacan de Ocampo,Chucandiro,16027,16,27,1506,1230,276,2524,515,2009,1436,1165,271,70,65,5,36.95,69.22,12.01
2010,Michoacan de Ocampo,Churintzio,16028,16,28,1762,1382,380,2627,581,2046,1703,1324,379,59,58,1,39.48,68.42,15.55
2010,Michoacan de Ocampo,Churumuco,16029,16,29,4193,3387,806,6300,1750,4550,4154,3352,802,39,35,4,39.51,64.87,14.95
2010,Michoacan de Ocampo,Ecuandureo,16030,16,30,4242,3191,1051,5870,1295,4575,3932,2900,1032,310,291,19,41.55,69.89,18.62
2010,Michoacan de Ocampo,Epitacio Huerta,16031,16,31,5533,4561,972,6450,1128,5322,5238,4277,961,295,284,11,45.8,79.43,15.33
2010,Michoacan de Ocampo,Erongaricuaro,16032,16,32,5422,3926,1496,5748,1405,4343,5105,3643,1462,317,283,34,48.4,73.4,25.56
2010,Michoacan de Ocampo,Gabriel Zamora,16033,16,33,7902,5973,1929,7979,1755,6224,7610,5700,1910,292,273,19,49.42,76.51,23.58
2010,Michoacan de Ocampo,Hidalgo,16034,16,34,42832,31597,11235,43662,9005,34657,40651,29650,11001,2181,1947,234,49.16,77,24.37
2010,Michoacan de Ocampo,La Huacana,16035,16,35,10703,8497,2206,13611,3424,10187,10296,8117,2179,407,380,27,43.67,70.63,17.67
2010,Michoacan de Ocampo,Huandacareo,16036,16,36,4220,2940,1280,4826,1088,3738,3827,2579,1248,393,361,32,46.22,71.79,25.42
2010,Michoacan de Ocampo,Huaniqueo,16037,16,37,2419,1942,477,3996,863,3133,2220,1757,463,199,185,14,37.39,68.38,13.14
2010,Michoacan de Ocampo,Huetamo,16038,16,38,15295,11392,3903,16691,4091,12600,14819,10966,3853,476,426,50,47.29,72.65,23.43
2010,Michoacan de Ocampo,Huiramba,16039,16,39,2382,1989,393,3352,740,2612,2261,1872,389,121,117,4,41.14,71.81,13.01
2010,Michoacan de Ocampo,Indaparapeo,16040,16,40,5691,4508,1183,6404,1178,5226,5282,4118,1164,409,390,19,46.45,77.66,18.35
2010,Michoacan de Ocampo,Irimbo,16041,16,41,5401,3923,1478,5443,1110,4333,5148,3699,1449,253,224,29,49.32,76.8,25.29
2010,Michoacan de Ocampo,Ixtlan,16042,16,42,5395,4034,1361,5099,1012,4087,5230,3887,1343,165,147,18,50.67,78.13,24.82
2010,Michoacan de Ocampo,Jacona,16043,16,43,26199,17276,8923,20695,5146,15549,25383,16603,8780,816,673,143,55.46,76.28,36.28
2010,Michoacan de Ocampo,Jimenez,16044,16,44,4674,3626,1048,5879,1291,4588,4326,3292,1034,348,334,14,44.09,73.25,18.55
2010,Michoacan de Ocampo,Jiquilpan,16045,16,45,13034,8676,4358,13687,3582,10105,12241,8024,4217,793,652,141,48.45,70.01,30.04
2010,Michoacan de Ocampo,Juarez,16046,16,46,4697,3673,1024,5334,1132,4202,4555,3551,1004,142,122,20,46.64,75.98,19.55
2010,Michoacan de Ocampo,Jungapeo,16047,16,47,6580,5372,1208,7771,1491,6280,5300,4251,1049,1280,1121,159,45.55,77.46,16.08
2010,Michoacan de Ocampo,Lagunillas,16048,16,48,1875,1431,444,2221,502,1719,1756,1319,437,119,112,7,45.3,73.23,20.32
2010,Michoacan de Ocampo,Madero,16049,16,49,5905,4891,1014,6541,1208,5333,5607,4601,1006,298,290,8,47.17,79.52,15.93
2010,Michoacan de Ocampo,Maravatio,16050,16,50,27698,20682,7016,31207,6803,24404,25846,19028,6818,1852,1654,198,46.74,74.61,22.24
2010,Michoacan de Ocampo,Marcos Castellanos,16051,16,51,5145,3698,1447,4894,1087,3807,4890,3493,1397,255,205,50,50.97,76.69,27.45
2010,Michoacan de Ocampo,Lazaro Cardenas,16052,16,52,70850,48694,22156,60157,16234,43923,67408,45844,21564,3442,2850,592,53.8,74.51,33.4
2010,Michoacan de Ocampo,Morelia,16053,16,53,310305,189438,120867,248003,73015,174988,295162,177991,117171,15143,11447,3696,55.34,71.79,40.71
2010,Michoacan de Ocampo,Morelos,16054,16,54,2347,1778,569,3841,890,2951,2243,1684,559,104,94,10,37.52,65.25,16.12
2010,Michoacan de Ocampo,Mugica,16055,16,55,17617,12629,4988,15405,3534,11871,17288,12369,4919,329,260,69,52.89,77.27,29.41
2010,Michoacan de Ocampo,Nahuatzen,16056,16,56,8441,6990,1451,11490,2439,9051,7773,6345,1428,668,645,23,41.93,73.12,13.73
2010,Michoacan de Ocampo,Nocupetaro,16057,16,57,2462,2004,458,3185,759,2426,2373,1922,451,89,82,7,43.16,71.6,15.77
2010,Michoacan de Ocampo,Nuevo Parangaricutiro,16058,16,58,7746,5438,2308,6025,1093,4932,7604,5307,2297,142,131,11,55.94,82.64,31.76
2010,Michoacan de Ocampo,Nuevo Urecho,16059,16,59,2866,2401,465,3367,727,2640,2795,2333,462,71,68,3,45.59,75.84,14.9
2010,Michoacan de Ocampo,Numaran,16060,16,60,3251,2555,696,3947,762,3185,3157,2469,688,94,86,8,44.66,75.7,17.83
2010,Michoacan de Ocampo,Ocampo,16061,16,61,6920,5661,1259,8764,2003,6761,6251,5022,1229,669,639,30,43.94,73.36,15.67
2010,Michoacan de Ocampo,Pajacuaran,16062,16,62,6161,4841,1320,8268,1999,6269,5733,4434,1299,428,407,21,42.31,69.8,17.31
2010,Michoacan de Ocampo,Panindicuaro,16063,16,63,5448,4210,1238,6795,1358,5437,5087,3863,1224,361,347,14,44.1,74.55,18.46
2010,Michoacan de Ocampo,Paracuaro,16064,16,64,9171,7271,1900,9232,1974,7258,8948,7069,1879,223,202,21,49.54,78.01,20.67
2010,Michoacan de Ocampo,Paracho,16065,16,65,12551,8785,3766,13393,3167,10226,12002,8300,3702,549,485,64,48.15,73.05,26.82
2010,Michoacan de Ocampo,Patzcuaro,16066,16,66,33569,22552,11017,32020,8065,23955,31930,21145,10785,1639,1407,232,50.96,73.24,31.4
2010,Michoacan de Ocampo,Penjamillo,16067,16,67,5301,4306,995,8208,1806,6402,4853,3881,972,448,425,23,38.94,69.59,13.4
2010,Michoacan de Ocampo,Periban,16068,16,68,9587,7293,2294,8508,1558,6950,9480,7209,2271,107,84,23,52.53,81.71,24.6
2010,Michoacan de Ocampo,La Piedad,16069,16,69,40277,26645,13632,35304,8495,26809,38514,25199,13315,1763,1446,317,52.94,75.19,33.55
2010,Michoacan de Ocampo,Purepero,16070,16,70,5800,4373,1427,6107,1276,4831,5442,4053,1389,358,320,38,48.24,76.12,22.73
2010,Michoacan de Ocampo,Puruandiro,16071,16,71,23800,17847,5953,26626,5069,21557,22632,16755,5877,1168,1092,76,46.92,77.25,21.55
2010,Michoacan de Ocampo,Querendaro,16072,16,72,4781,3636,1145,5340,1225,4115,4455,3329,1126,326,307,19,46.93,74.05,21.69
2010,Michoacan de Ocampo,Quiroga,16073,16,73,10956,7139,3817,8477,1890,6587,10485,6706,3779,471,433,38,55.86,78.12,36.44
2010,Michoacan de Ocampo,Cojumatlan de Regules,16074,16,74,3726,2774,952,3828,816,3012,3509,2577,932,217,197,20,48.59,75.54,23.82
2010,Michoacan de Ocampo,Los Reyes,16075,16,75,24176,16787,7389,21620,5058,16562,23631,16321,7310,545,466,79,52.31,75.89,30.66
2010,Michoacan de Ocampo,Sahuayo,16076,16,76,31638,20575,11063,23113,5560,17553,30826,19898,10928,812,677,135,57.45,78.19,38.47
2010,Michoacan de Ocampo,San Lucas,16077,16,77,6674,5091,1583,7338,1653,5685,6493,4930,1563,181,161,20,46.87,73.91,21.54
2010,Michoacan de Ocampo,Santa Ana Maya,16078,16,78,3753,2874,879,5894,1415,4479,3531,2665,866,222,209,13,38.59,66.27,16.31
2010,Michoacan de Ocampo,Salvador Escalante,16079,16,79,14915,12375,2540,18142,3217,14925,13852,11344,2508,1063,1031,32,44.83,78.64,14.48
2010,Michoacan de Ocampo,Senguio,16080,16,80,5160,4280,880,8281,2035,6246,4381,3586,795,779,694,85,38.13,67.13,12.3
2010,Michoacan de Ocampo,Susupuato,16081,16,81,2635,2371,264,3703,731,2972,2480,2223,257,155,148,7,41.31,75.87,8.11
2010,Michoacan de Ocampo,Tacambaro,16082,16,82,26409,19515,6894,24794,5017,19777,25519,18734,6785,890,781,109,51.2,78.82,25.71
2010,Michoacan de Ocampo,Tancitaro,16083,16,83,10039,8227,1812,10795,2067,8728,9860,8054,1806,179,173,6,47.92,79.29,17.14
2010,Michoacan de Ocampo,Tangamandapio,16084,16,84,9721,7125,2596,10523,2294,8229,9431,6858,2573,290,267,23,47.55,74.68,23.81
2010,Michoacan de Ocampo,Tangancicuaro,16085,16,85,12220,8714,3506,12429,2975,9454,11863,8404,3459,357,310,47,49.16,73.64,26.92
2010,Michoacan de Ocampo,Tanhuato,16086,16,86,5331,4138,1193,6155,1376,4779,5146,3967,1179,185,171,14,45.87,73.81,19.83
2010,Michoacan de Ocampo,Taretan,16087,16,87,4732,3537,1195,5481,1442,4039,4596,3427,1169,136,110,26,46.1,70.63,22.74
2010,Michoacan de Ocampo,Tarimbaro,16088,16,88,28051,19293,8758,24949,5659,19290,26512,17978,8534,1539,1315,224,52.53,76.54,31.06
2010,Michoacan de Ocampo,Tepalcatepec,16089,16,89,9294,6862,2432,7971,1723,6248,8906,6512,2394,388,350,38,53.22,78.63,27.83
2010,Michoacan de Ocampo,Tingambato,16090,16,90,4832,3754,1078,5599,1216,4383,4694,3626,1068,138,128,10,46.06,75.03,19.64
2010,Michoacan de Ocampo,Tingüindin,16091,16,91,5206,3739,1467,5059,1066,3993,5151,3691,1460,55,48,7,50.28,76.97,26.69
2010,Michoacan de Ocampo,Tiquicheo de Nicolas Romero,16092,16,92,4529,3779,750,5738,1283,4455,4321,3581,740,208,198,10,43.79,73.97,14.33
2010,Michoacan de Ocampo,Tlalpujahua,16093,16,93,8956,6721,2235,11260,2664,8596,8200,6072,2128,756,649,107,43.9,70.8,20.49
2010,Michoacan de Ocampo,Tlazazalca,16094,16,94,2413,1910,503,3071,671,2400,2167,1670,497,246,240,6,43.31,72.1,17.21
2010,Michoacan de Ocampo,Tocumbo,16095,16,95,4546,3212,1334,4396,1119,3277,4437,3112,1325,109,100,9,50.48,73.4,28.81
2010,Michoacan de Ocampo,Tumbiscatio,16096,16,96,2428,2078,350,3327,767,2560,2399,2053,346,29,25,4,42.01,72.61,11.99
2010,Michoacan de Ocampo,Turicato,16097,16,97,9570,8022,1548,13751,3006,10745,9155,7637,1518,415,385,30,40.7,72.16,12.49
2010,Michoacan de Ocampo,Tuxpan,16098,16,98,9445,7166,2279,9773,1937,7836,8536,6339,2197,909,827,82,48.85,78.15,22.42
2010,Michoacan de Ocampo,Tuzantla,16099,16,99,5413,4524,889,6796,1485,5311,5060,4203,857,353,321,32,44.09,74.81,14.27
2010,Michoacan de Ocampo,Tzintzuntzan,16100,16,100,5008,3412,1596,5364,1363,4001,4792,3209,1583,216,203,13,48.07,71.13,28.39
2010,Michoacan de Ocampo,Tzitzio,16101,16,101,2763,2446,317,3796,840,2956,2730,2414,316,33,32,1,41.78,73.65,9.63
2010,Michoacan de Ocampo,Uruapan,16102,16,102,129330,84580,44750,104091,26184,77907,125880,81902,43978,3450,2678,772,55.19,75.99,36.36
2010,Michoacan de Ocampo,Venustiano Carranza,16103,16,103,8749,6496,2253,9167,2195,6972,8251,6034,2217,498,462,36,48.52,74.14,24.31
2010,Michoacan de Ocampo,Villamar,16104,16,104,5334,4281,1053,7737,1766,5971,4597,3633,964,737,648,89,40.43,69.89,14.9
2010,Michoacan de Ocampo,Vista Hermosa,16105,16,105,6575,5342,1233,7813,1551,6262,6355,5144,1211,220,198,22,45.32,76.59,16.37
2010,Michoacan de Ocampo,Yurecuaro,16106,16,106,11457,8277,3180,10925,2349,8576,11207,8078,3129,250,199,51,50.76,76.98,26.91
2010,Michoacan de Ocampo,Zacapu,16107,16,107,27639,19151,8488,28654,7475,21179,25917,17602,8315,1722,1549,173,48.81,71.35,28.5
2010,Michoacan de Ocampo,Zamora,16108,16,108,79099,50698,28401,59748,14982,44766,76439,48516,27923,2660,2182,478,56.38,76.17,38.51
2010,Michoacan de Ocampo,Zinaparo,16109,16,109,1114,772,342,1492,379,1113,1065,726,339,49,46,3,42.26,65.93,23.34
2010,Michoacan de Ocampo,Zinapecuaro,16110,16,110,16164,12315,3849,19150,4163,14987,15060,11305,3755,1104,1010,94,45.39,73.84,20.33
2010,Michoacan de Ocampo,Ziracuaretiro,16111,16,111,5488,4216,1272,5565,1107,4458,5357,4098,1259,131,118,13,49.35,78.45,22.13
2010,Michoacan de Ocampo,Zitacuaro,16112,16,112,57709,39547,18162,56288,14034,42254,54963,37290,17673,2746,2257,489,50.3,73.17,29.93
2010,Michoacan de Ocampo,Jose Sixto Verduzco,16113,16,113,7694,6312,1382,12073,2729,9344,7176,5821,1355,518,491,27,38.67,69.1,12.84
2010,Morelos,Total del estado Morelos,17000,17,0,744599,475507,269092,611965,168092,443873,708725,447359,261366,35874,28148,7726,54.65,73.46,37.63
2010,Morelos,Amacuzac,17001,17,1,6366,4559,1807,6611,1581,5030,6028,4279,1749,338,280,58,48.81,73.75,26.34
2010,Morelos,Atlatlahucan,17002,17,2,7135,5047,2088,7276,1909,5367,6692,4678,2014,443,369,74,49.33,72.23,27.93
2010,Morelos,Axochiapan,17003,17,3,11934,8923,3011,13378,3223,10155,10782,7877,2905,1152,1046,106,46.89,72.81,22.82
2010,Morelos,Ayala,17004,17,4,29687,20263,9424,29051,7611,21440,28072,18935,9137,1615,1328,287,50.13,71.74,30.42
2010,Morelos,Coatlan del Rio,17005,17,5,3442,2584,858,3794,937,2857,3129,2299,830,313,285,28,47,72.22,22.9
2010,Morelos,Cuautla,17006,17,6,75588,46116,29472,59215,16790,42425,72840,44005,28835,2748,2111,637,55.89,72.98,40.9
2010,Morelos,Cuernavaca,17007,17,7,163342,94689,68653,119062,36128,82934,155941,89506,66435,7401,5183,2218,57.63,72.06,45.16
2010,Morelos,Emiliano Zapata,17008,17,8,34902,22208,12694,26587,7362,19225,33259,20948,12311,1643,1260,383,56.56,74.76,39.67
2010,Morelos,Huitzilac,17009,17,9,6918,4662,2256,5843,1538,4305,6465,4298,2167,453,364,89,53.86,74.69,34.17
2010,Morelos,Jantetelco,17010,17,10,5947,4175,1772,5955,1535,4420,5562,3852,1710,385,323,62,49.72,72.56,28.54
2010,Morelos,Jiutepec,17011,17,11,88923,53877,35046,63729,18153,45576,84778,50900,33878,4145,2977,1168,58.05,74.48,43.35
2010,Morelos,Jojutla,17012,17,12,23654,14886,8768,19914,5619,14295,22523,13988,8535,1131,898,233,54.06,72.21,37.89
2010,Morelos,Jonacatepec de Leandro Valle,17013,17,13,5544,3852,1692,5885,1527,4358,5083,3426,1657,461,426,35,48.28,71.11,27.89
2010,Morelos,Mazatepec,17014,17,14,3601,2438,1163,3634,1017,2617,3417,2292,1125,184,146,38,49.3,69.72,30.55
2010,Morelos,Miacatlan,17015,17,15,9060,6416,2644,9678,2517,7161,8441,5866,2575,619,550,69,48.08,71.31,26.85
2010,Morelos,Ocuituco,17016,17,16,6061,4573,1488,6379,1432,4947,5744,4298,1446,317,275,42,48.47,75.59,23.05
2010,Morelos,Puente de Ixtla,17017,17,17,25015,16961,8054,21477,5484,15993,23940,16066,7874,1075,895,180,53.55,75.11,33.38
2010,Morelos,Temixco,17018,17,18,45655,29477,16178,36348,9643,26705,43834,27987,15847,1821,1490,331,55.42,74.89,37.61
2010,Morelos,Tepalcingo,17019,17,19,9469,6764,2705,10046,2549,7497,8867,6208,2659,602,556,46,48.34,72.25,26.45
2010,Morelos,Tepoztlan,17020,17,20,18283,11772,6511,13683,3710,9973,17574,11203,6371,709,569,140,57.02,75.77,39.39
2010,Morelos,Tetecala,17021,17,21,3099,2035,1064,2656,747,1909,2843,1836,1007,256,199,57,53.43,72.39,35.6
2010,Morelos,Tetela del Volcan,17022,17,22,6758,5230,1528,7022,1250,5772,6584,5068,1516,174,162,12,48.8,80.14,20.87
2010,Morelos,Tlalnepantla,17023,17,23,2614,1983,631,2279,453,1826,2552,1925,627,62,58,4,52.87,80.74,25.36
2010,Morelos,Tlaltizapan de Zapata,17024,17,24,18296,12685,5611,18841,5129,13712,17165,11745,5420,1131,940,191,49.05,70.77,28.95
2010,Morelos,Tlaquiltenango,17025,17,25,12247,8357,3890,12245,3626,8619,11562,7810,3752,685,547,138,49.77,69.35,30.98
2010,Morelos,Tlayacapan,17026,17,26,6655,4585,2070,5874,1443,4431,6413,4377,2036,242,208,34,52.95,75.72,31.78
2010,Morelos,Totolapan,17027,17,27,4267,3096,1171,3668,751,2917,4007,2855,1152,260,241,19,53.58,80.04,28.59
2010,Morelos,Xochitepec,17028,17,28,27383,18902,8481,20354,5282,15072,26193,17928,8265,1190,974,216,57.12,77.74,35.9
2010,Morelos,Yautepec,17029,17,29,41096,26447,14649,32895,8853,24042,39092,24865,14227,2004,1582,422,55.28,74.45,37.73
2010,Morelos,Yecapixtla,17030,17,30,18450,12900,5550,16063,3800,12263,17538,12119,5419,912,781,131,53.24,76.83,31.07
2010,Morelos,Zacatepec,17031,17,31,14559,8969,5590,13149,4168,8981,13662,8297,5365,897,672,225,52.34,67.98,38.23
2010,Morelos,Zacualpan de Amilpas,17032,17,32,3191,2327,864,3778,1012,2766,2948,2116,832,243,211,32,45.62,69.28,23.76
2010,Morelos,Temoac,17033,17,33,5458,3749,1709,5596,1313,4283,5195,3507,1688,263,242,21,49.11,73.44,28.45
2010,Nayarit,Total del estado Nayarit,18000,18,0,435977,297157,138820,382998,107282,275716,420187,284055,136132,15790,13102,2688,52.92,72.8,33.39
2010,Nayarit,Acaponeta,18001,18,1,13233,9630,3603,14767,4253,10514,12674,9138,3536,559,492,67,46.98,68.82,25.42
2010,Nayarit,Ahuacatlan,18002,18,2,5534,4072,1462,6412,1848,4564,5303,3866,1437,231,206,25,46.09,68.2,24.23
2010,Nayarit,Amatlan de Canas,18003,18,3,4080,3236,844,4723,1225,3498,3941,3104,837,139,132,7,46.01,71.85,19.34
2010,Nayarit,Compostela,18004,18,4,28846,20154,8692,24779,6605,18174,27986,19409,8577,860,745,115,53.49,74.76,32.23
2010,Nayarit,Huajicori,18005,18,5,3703,3063,640,4262,1026,3236,3671,3033,638,32,30,2,46.36,74.63,16.48
2010,Nayarit,Ixtlan del Rio,18006,18,6,10821,7127,3694,10157,2864,7293,10461,6817,3644,360,310,50,51.31,70.78,33.52
2010,Nayarit,Jala,18007,18,7,6263,4711,1552,6793,1604,5189,6075,4540,1535,188,171,17,47.82,74.32,22.96
2010,Nayarit,Xalisco,18008,18,8,19092,12677,6415,17390,4915,12475,18639,12308,6331,453,369,84,52.2,71.83,33.89
2010,Nayarit,Del Nayar,18009,18,9,6400,5321,1079,15158,5445,9713,5621,4605,1016,779,716,63,29.32,48.7,9.9
2010,Nayarit,Rosamorada,18010,18,10,11613,9315,2298,14336,3853,10483,10920,8665,2255,693,650,43,44.5,70.16,17.92
2010,Nayarit,Ruiz,18011,18,11,8621,6429,2192,8758,2265,6493,8279,6147,2132,342,282,60,49.2,73.1,25.12
2010,Nayarit,San Blas,18012,18,12,19160,14761,4399,14345,3362,10983,18784,14416,4368,376,345,31,56.88,80.9,28.5
2010,Nayarit,San Pedro Lagunillas,18013,18,13,2765,2235,530,3092,706,2386,2674,2152,522,91,83,8,46.82,75.18,18.07
2010,Nayarit,Santa Maria del Oro,18014,18,14,8184,6445,1739,8910,2242,6668,8084,6356,1728,100,89,11,47.61,73.58,20.63
2010,Nayarit,Santiago Ixcuintla,18015,18,15,35713,26966,8747,35908,9033,26875,34240,25651,8589,1473,1315,158,49.66,74.47,24.49
2010,Nayarit,Tecuala,18016,18,16,14096,11064,3032,16649,4468,12181,13620,10633,2987,476,431,45,45.49,70.4,19.86
2010,Nayarit,Tepic,18017,18,17,167115,101487,65628,124062,37806,86256,161939,97650,64289,5176,3837,1339,56.99,71.93,43.13
2010,Nayarit,Tuxpan,18018,18,18,12021,8475,3546,11566,3146,8420,11516,8037,3479,505,438,67,50.64,72.24,29.53
2010,Nayarit,La Yesca,18019,18,19,4273,3674,599,5194,1098,4096,4209,3615,594,64,59,5,44.82,76.1,12.73
2010,Nayarit,Bahia de Banderas,18020,18,20,54444,36315,18129,35737,9518,26219,51551,33913,17638,2893,2402,491,60.13,78.86,40.74
2010,Nuevo Leon,Total del estado Nuevo Leon,19000,19,0,1956106,1304491,651615,1566316,439953,1126363,1871119,1238630,632489,84987,65861,19126,54.77,73.69,36.17
2010,Nuevo Leon,Abasolo,19001,19,1,1030,741,289,964,272,692,977,690,287,53,51,2,50.94,72.15,29.05
2010,Nuevo Leon,Agualeguas,19002,19,2,1218,983,235,1576,448,1128,1137,905,232,81,78,3,42.93,67.33,17.07
2010,Nuevo Leon,Los Aldamas,19003,19,3,442,349,93,645,212,433,411,318,93,31,31,0,39.89,60.49,17.51
2010,Nuevo Leon,Allende,19004,19,4,12899,9416,3483,11747,2939,8808,12585,9189,3396,314,227,87,52,75.58,28.21
2010,Nuevo Leon,Anahuac,19005,19,5,6589,4841,1748,6756,1798,4958,6138,4460,1678,451,381,70,49.12,72.44,25.97
2010,Nuevo Leon,Apodaca,19006,19,6,221770,147413,74357,154027,40626,113401,212905,140633,72272,8865,6780,2085,58.14,77.21,39.03
2010,Nuevo Leon,Aramberri,19007,19,7,5136,4523,613,6329,1312,5017,5017,4418,599,119,105,14,44.05,75.93,10.75
2010,Nuevo Leon,Bustamante,19008,19,8,1331,1005,326,1587,450,1137,1228,909,319,103,96,7,45.27,68.27,22.21
2010,Nuevo Leon,Cadereyta Jimenez,19009,19,9,33823,24996,8827,31366,8242,23124,32611,23999,8612,1212,997,215,51.47,74.51,27.44
2010,Nuevo Leon,El Carmen,19010,19,10,6188,4490,1698,5151,1195,3956,5939,4282,1657,249,208,41,54.2,78.41,29.83
2010,Nuevo Leon,Cerralvo,19011,19,11,3122,2297,825,2948,805,2143,3000,2196,804,122,101,21,50.88,73.18,27.53
2010,Nuevo Leon,Cienega de Flores,19012,19,12,10358,7093,3265,6853,1637,5216,9919,6740,3179,439,353,86,59.5,80.25,38.1
2010,Nuevo Leon,China,19013,19,13,4175,3316,859,4348,1036,3312,4020,3175,845,155,141,14,48.57,75.28,20.5
2010,Nuevo Leon,Doctor Arroyo,19014,19,14,11508,9790,1718,14294,3107,11187,11110,9432,1678,398,358,40,44.19,75.04,13.22
2010,Nuevo Leon,Doctor Coss,19015,19,15,464,392,72,881,296,585,446,374,72,18,18,0,33.43,54.83,10.7
2010,Nuevo Leon,Doctor Gonzalez,19016,19,16,1268,951,317,1226,336,890,1215,905,310,53,46,7,49.73,72.21,25.71
2010,Nuevo Leon,Galeana,19017,19,17,13801,11542,2259,16136,3582,12554,13165,10945,2220,636,597,39,45.72,75.49,15.17
2010,Nuevo Leon,Garcia,19018,19,18,57509,40715,16794,38938,7963,30975,55387,38955,16432,2122,1760,362,58.91,82.56,34.76
2010,Nuevo Leon,San Pedro Garza Garcia,19019,19,19,52078,30167,21911,41257,12764,28493,50656,29155,21501,1422,1012,410,53.41,67.15,41.67
2010,Nuevo Leon,General Bravo,19020,19,20,2175,1655,520,2065,569,1496,2125,1610,515,50,45,5,50.97,73.95,25.63
2010,Nuevo Leon,General Escobedo,19021,19,21,146917,100926,45991,112688,29321,83367,140827,96101,44726,6090,4825,1265,56.34,77.1,35.41
2010,Nuevo Leon,General Teran,19022,19,22,5181,4166,1015,6238,1570,4668,5105,4101,1004,76,65,11,45.03,72.01,17.74
2010,Nuevo Leon,General Trevino,19023,19,23,391,307,84,654,216,438,387,304,83,4,3,1,37.24,58.59,15.97
2010,Nuevo Leon,General Zaragoza,19024,19,24,1894,1647,247,2389,555,1834,1847,1611,236,47,36,11,43.71,73.86,11.75
2010,Nuevo Leon,General Zuazua,19025,19,25,21993,15712,6281,14835,2777,12058,21223,15089,6134,770,623,147,59.38,84.42,34.09
2010,Nuevo Leon,Guadalupe,19026,19,26,296452,192279,104173,232838,68615,164223,282242,181508,100734,14210,10771,3439,55.24,72.64,38.31
2010,Nuevo Leon,Los Herreras,19027,19,27,709,524,185,927,296,631,671,492,179,38,32,6,42.53,62.6,22.29
